date,interval,timestamp,purchase_kwh,adjusted_purchase_kwh,load_kwh,pv_kwh,price_yuan_per_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh,alpha,gain,forecast_next_net_kwh
2025-02-01,15,2025-02-01 02:30:00,484.3008,484.3008,474.0728166666667,0.0,0.4348,10.227983333334123,0.0,8.526512829121202e-13,0.0,9386.2853625,9395.490547500001,1.0,0.75,501.8538569610301
2025-02-01,16,2025-02-01 02:40:00,503.6974333333333,503.6974333333333,461.38439999999997,0.0,0.4335,42.3130333333332,0.0,0.0,1.4921397450962104e-13,9395.490547500001,9433.572277500001,1.0,0.75,503.06633440753006
2025-02-01,17,2025-02-01 02:50:00,529.8208333333333,529.8208333333333,476.94166666666666,0.0,0.4357,52.8791666666661,0.0,0.0,5.613287612504791e-13,9433.572277500001,9481.1635275,1.0,0.75,498.0626284611163
2025-02-01,18,2025-02-01 03:00:00,492.36593333333315,492.36593333333315,483.39955000000003,0.0,0.4374,8.966383333334104,0.0,9.912071163853398e-13,0.0,9481.1635275,9489.233272500001,1.0,0.75,496.69771786886986
2025-02-01,19,2025-02-01 03:10:00,491.5744000000001,491.5744000000001,486.6019166666667,0.0,0.4371,4.972483333333204,0.0,0.0,1.9628743075372768e-13,9489.233272500001,9493.708507500001,1.0,0.75,489.27908837331626
2025-02-01,20,2025-02-01 03:20:00,515.5341666666667,515.5341666666667,498.84833333333336,0.0,0.4356,16.685833333334205,0.0,8.704148513061227e-13,0.0,9493.708507500001,9508.725757500002,1.0,0.75,459.82028640431344
2025-02-01,21,2025-02-01 03:30:00,512.7633,512.7633,518.3097333333334,0.0,0.4353,0.0,5.5464333333329705,4.547473508864641e-13,0.0,9508.725757500002,9502.563053796299,1.0,0.75,490.4217561511769
2025-02-01,22,2025-02-01 03:40:00,512.3613783055586,512.3613783055586,509.13346666666666,0.0,0.436,3.227911638892288,0.0,3.9168668308775523e-13,0.0,9502.563053796299,9505.468174271302,1.0,0.75,526.0530780292266
2025-02-01,23,2025-02-01 03:50:00,510.6483333333332,510.6483333333332,483.6166666666666,0.0,0.4378,27.031666666666247,0.0,0.0,3.339550858072471e-13,9505.468174271302,9529.796674271302,1.0,0.75,509.0106103620972
2025-02-01,24,2025-02-01 04:00:00,524.5965333333332,524.5965333333332,491.1868,0.0,0.4401,33.409733333333456,0.0,2.2026824808563106e-13,0.0,9529.796674271302,9559.865434271302,1.0,0.75,507.79237078022385
2025-02-01,25,2025-02-01 04:10:00,529.5839666666666,529.5839666666666,504.64528333333334,0.0,0.4389,24.93868333333416,0.0,9.166001291305292e-13,0.0,9559.865434271302,9582.310249271302,1.0,0.75,536.2670879907232
2025-02-01,26,2025-02-01 04:20:00,539.2883333333333,539.2883333333333,505.5783333333333,0.0,0.4364,33.70999999999994,0.0,0.0,4.263256414560601e-14,9582.310249271302,9612.649249271302,1.0,0.75,542.6295752926208
2025-02-01,27,2025-02-01 04:30:00,531.2590833333333,531.2590833333333,503.2309666666667,0.0,0.4393,28.028116666666595,0.0,3.197442310920451e-14,0.0,9612.649249271302,9637.874554271302,1.0,0.75,532.7303299017167
2025-02-01,28,2025-02-01 04:40:00,529.4906083333332,529.4906083333332,502.84698333333336,0.00023333333333333333,0.4422,26.643858333332496,0.0,0.0,6.323830348264892e-13,9637.874554271302,9661.854026771302,1.0,0.75,521.2918561070244
2025-02-01,29,2025-02-01 04:50:00,539.1966666666666,539.1966666666666,499.64166666666665,0.0,0.4395,39.55500000000029,0.0,3.410605131648481e-13,0.0,9661.854026771302,9697.453526771302,1.0,0.75,525.6492046810234
2025-02-01,30,2025-02-01 05:00:00,534.6015,534.6015,488.78358333333335,0.0,0.4333,45.81791666666605,0.0,0.0,5.826450433232822e-13,9697.453526771302,9738.689651771301,1.0,0.75,536.80549605501
2025-02-01,31,2025-02-01 05:10:00,550.361575,550.361575,498.51875,0.003316666666666667,0.4439,51.84614166666708,0.0,3.694822225952521e-13,0.0,9738.689651771301,9785.351179271302,1.0,0.75,547.0478930288127
2025-02-01,32,2025-02-01 05:20:00,1397.5241666666666,1397.5241666666666,529.2233333333334,0.0,0.4301,833.3333333333333,0.0,0.0,34.96749999999997,9785.351179271302,10535.351179271302,1.0,0.75,541.3381618864006
2025-02-01,33,2025-02-01 05:30:00,1410.0419499999998,1410.0419499999998,547.4103166666666,0.0,0.3713,294.05424525410933,0.0,0.0,568.5773880792239,10535.351179271302,10800.0,1.0,0.75,515.8517304206875
2025-02-01,34,2025-02-01 05:40:00,0.0,0.0,531.2274,0.04623333333333333,0.5708,0.0,531.1811666666666,0.0,0.0,10800.0,10209.798703703704,1.0,0.75,522.8200862659218
2025-02-01,35,2025-02-01 05:50:00,0.0,0.0,510.98333333333335,0.0,0.9099,0.0,510.98333333333323,1.1368683772161603e-13,0.0,10209.798703703704,9642.039444444445,1.0,0.75,529.5300804132878
2025-02-01,36,2025-02-01 06:00:00,0.0,0.0,535.1871833333333,0.0,0.9368,0.0,535.1871833333333,0.0,0.0,9642.039444444445,9047.387018518519,0.0,0.0,539.5727290631944
2025-02-01,37,2025-02-01 06:10:00,0.0,0.0,533.9993499999999,0.6440166666666667,0.8758,0.0,533.3553333333329,4.547473508864641e-13,0.0,9047.387018518519,8454.769981481482,0.0,0.0,513.0935795549104
2025-02-01,38,2025-02-01 06:20:00,0.0,0.0,504.52,0.0,0.8759,0.0,504.5199999999998,1.7053025658242404e-13,0.0,8454.769981481482,7894.192203703705,0.0,0.0,536.9599888895092
2025-02-01,39,2025-02-01 06:30:00,0.0,0.0,519.5536833333333,0.0,0.8601,0.0,519.5536833333335,0.0,2.2737367544323206e-13,7894.192203703705,7316.910333333334,0.0,0.0,572.797959220596
2025-02-01,40,2025-02-01 06:40:00,0.0,0.0,566.415,14.934916666666666,0.8442,0.0,551.4800833333331,1.1368683772161603e-13,0.0,7316.910333333334,6704.154685185186,0.0,0.0,571.7691049329839
2025-02-01,41,2025-02-01 06:50:00,0.0,0.0,608.7916666666666,56.75,0.8334,0.0,552.0416666666666,0.0,0.0,6704.154685185186,6090.775055555557,0.0,0.0,543.7918640837472
2025-02-01,42,2025-02-01 07:00:00,0.0,0.0,617.2140499999999,102.656,0.8092,0.0,514.5580499999999,0.0,0.0,6090.775055555557,5519.04388888889,0.0,0.0,495.7081321699244
2025-02-01,43,2025-02-01 07:10:00,0.0,0.0,595.3964666666667,147.48791666666668,0.7972,0.0,447.9085500000004,0.0,3.979039320256561e-13,5519.04388888889,5021.367722222223,0.0,0.0,424.5122699957551
2025-02-01,44,2025-02-01 07:20:00,0.0,0.0,579.5366666666666,190.11249999999998,0.7644,0.0,389.4241666666666,5.684341886080802e-14,0.0,5021.367722222223,4588.674203703705,0.0,0.0,383.08543294515215
2025-02-01,45,2025-02-01 07:30:00,0.0,0.0,609.0003666666667,231.34661666666668,0.6899,0.0,377.6537500000001,0.0,1.7053025658242404e-13,4588.674203703705,4169.058925925927,0.0,0.0,336.44190769600846
2025-02-01,46,2025-02-01 07:40:00,0.0,0.0,640.2366833333333,279.07533333333333,0.86,0.0,361.1613499999998,1.7053025658242404e-13,0.0,4169.058925925927,3767.768537037038,0.0,0.0,289.0012144192155
2025-02-01,47,2025-02-01 07:50:00,0.0,0.0,633.9416666666667,334.01875,1.1617,0.0,299.9229166666667,0.0,0.0,3767.768537037038,3434.520851851853,0.0,0.0,222.88012859451447
2025-02-01,48,2025-02-01 08:00:00,0.0,0.0,590.91065,388.68441666666666,1.1683,0.0,202.22623333333317,1.9895196601282805e-13,0.0,3434.520851851853,3209.8250370370383,0.0,0.0,162.0797045073675
2025-02-01,49,2025-02-01 08:10:00,0.0,0.0,568.5581666666667,438.7655666666667,1.0956,0.0,129.79259999999996,2.842170943040401e-14,0.0,3209.8250370370383,3065.6110370370384,0.0,0.0,123.0832310016542
2025-02-01,50,2025-02-01 08:20:00,0.0,0.0,574.2283333333334,487.94374999999997,1.0849,0.0,86.28458333333337,1.4210854715202004e-14,0.0,3065.6110370370384,2969.739277777779,0.0,0.0,85.73424303905578
2025-02-01,51,2025-02-01 08:30:00,0.0,0.0,577.8523166666666,541.8831666666666,1.061,0.0,35.96914999999999,2.1316282072803006e-14,0.0,2969.739277777779,2929.773555555557,0.0,0.0,67.89525752995306
2025-02-01,52,2025-02-01 08:40:00,0.0,0.0,649.0800333333333,586.6261000000001,1.043,0.0,62.453933333333225,0.0,0.0,2929.773555555557,2860.3802962962977,0.0,0.0,65.9663241969026
2025-02-01,53,2025-02-01 08:50:00,0.0,0.0,737.1266666666667,621.9499999999999,1.036,0.0,115.1766666666666,1.2789769243681803e-13,0.0,2860.3802962962977,2732.4062222222237,0.0,0.0,46.39814372688528
2025-02-01,54,2025-02-01 09:00:00,0.0,0.0,711.2534166666666,665.4293,1.0147,0.0,45.8241166666664,1.5631940186722204e-13,0.0,2732.4062222222237,2681.490537037039,0.0,0.0,-17.099409778536355
2025-02-01,55,2025-02-01 09:10:00,0.0,0.0,698.3616999999999,729.7222,0.9922,31.36050000000018,0.0,6.394884621840902e-14,0.0,2681.490537037039,2709.714987037039,0.0,0.0,-80.23465299599489
2025-02-01,56,2025-02-01 09:20:00,0.0,0.0,736.3866666666667,798.0875,0.97,61.70083333333322,0.0,0.0,9.947598300641403e-14,2709.714987037039,2765.245737037039,0.0,0.0,-128.74835920673127
2025-02-01,57,2025-02-01 09:30:00,0.0,0.0,733.2125666666667,838.3206833333334,0.9422,105.10811666666642,0.0,0.0,2.4158453015843406e-13,2765.245737037039,2859.8430420370387,0.0,0.0,-181.11323039311984
2025-02-01,58,2025-02-01 09:40:00,0.0,0.0,697.1223666666666,867.3196166666667,0.9569,170.19725000000005,0.0,0.0,0.0,2859.8430420370387,3013.0205670370387,0.0,0.0,-252.6215544971257
2025-02-01,59,2025-02-01 09:50:00,0.0,0.0,678.5883333333334,894.0187500000001,0.9977,215.43041666666693,0.0,2.2737367544323206e-13,0.0,3013.0205670370387,3206.907942037039,0.0,0.0,-311.0149118443062
2025-02-01,60,2025-02-01 10:00:00,0.0,0.0,711.4322000000001,911.8498333333333,0.9919,200.41763333333316,0.0,0.0,8.526512829121202e-14,3206.907942037039,3387.283812037039,0.0,0.0,-317.4833588719005
2025-02-01,61,2025-02-01 10:10:00,0.0,0.0,706.70705,933.6272333333333,0.9588,226.9201833333333,0.0,2.842170943040401e-14,0.0,3387.283812037039,3591.511977037039,0.0,0.0,-320.93599565892373
2025-02-01,62,2025-02-01 10:20:00,0.0,0.0,666.9933333333333,959.21875,0.9549,292.22541666666683,0.0,1.7053025658242404e-13,0.0,3591.511977037039,3854.514852037039,0.0,0.0,-358.664716132003
2025-02-01,63,2025-02-01 10:30:00,0.0,0.0,678.7204333333333,979.8081666666667,0.9839,301.08773333333323,0.0,0.0,1.7053025658242404e-13,3854.514852037039,4125.493812037039,0.0,0.0,-385.36830905311996
2025-02-01,64,2025-02-01 10:40:00,0.0,0.0,678.1305,1021.3479000000001,0.799,343.21740000000017,0.0,5.684341886080802e-14,0.0,4125.493812037039,4434.389472037039,0.0,0.0,-371.71821511794695
2025-02-01,65,2025-02-01 10:50:00,0.0,0.0,652.9250000000001,1060.2749999999999,0.5025,407.34999999999974,0.0,0.0,5.684341886080802e-14,4434.389472037039,4801.004472037039,0.0,0.0,-371.309849432378
2025-02-01,66,2025-02-01 11:00:00,0.0,0.0,657.69435,1046.1778166666666,0.4662,388.4834666666666,0.0,0.0,0.0,4801.004472037039,5150.639592037039,0.0,0.0,-404.2682787730728
2025-02-01,67,2025-02-01 11:10:00,0.0,0.0,656.1017166666667,1051.3417833333333,0.5007,395.2400666666664,0.0,0.0,2.2737367544323206e-13,5150.639592037039,5506.355652037038,0.0,0.0,-462.9425354007901
2025-02-01,68,2025-02-01 11:20:00,0.0,0.0,654.535,1099.0625,0.4827,444.52749999999975,0.0,0.0,2.8421709430404007e-13,5506.355652037038,5906.430402037038,0.0,0.0,-442.437541060523
2025-02-01,69,2025-02-01 11:30:00,0.0,0.0,692.20855,1136.31565,0.4785,444.10710000000006,0.0,0.0,0.0,5906.430402037038,6306.126792037038,0.0,0.0,-457.3096445682741
2025-02-01,70,2025-02-01 11:40:00,0.0,0.0,680.1494833333334,1128.4168166666666,0.4662,448.2673333333332,0.0,0.0,0.0,6306.126792037038,6709.567392037038,0.0,0.0,-485.6161525400423
2025-02-01,71,2025-02-01 11:50:00,290.5027322522974,2.5353170043701994,640.0333333333333,1100.65625,0.4432,463.158233671037,0.0,1.1368683772161603e-13,0.0,6709.567392037038,7126.4098023409715,0.0,0.0,-487.5366588053345
2025-02-01,72,2025-02-01 12:00:00,536.4561388888889,0.0,676.8413833333333,1105.4832,0.4411,428.64181666666707,0.0,4.547473508864641e-13,0.0,7126.4098023409715,7512.187437340972,0.0,0.0,-423.76338968248257
2025-02-01,73,2025-02-01 12:10:00,0.0,0.0,663.0938,1089.4810666666667,0.4551,426.3872666666672,0.0,4.547473508864641e-13,0.0,7512.187437340972,7895.935977340972,0.0,0.0,-401.5034728756344
2025-02-01,74,2025-02-01 12:20:00,0.0,0.0,594.0216666666666,1052.4125000000001,0.4463,458.39083333333394,0.0,4.547473508864641e-13,0.0,7895.935977340972,8308.487727340973,0.0,0.0,-404.1704657002689
2025-02-01,75,2025-02-01 12:30:00,567.3943888888888,0.0,601.1141666666666,1052.0977666666665,0.4113,450.98359999999957,0.0,0.0,3.410605131648481e-13,8308.487727340973,8714.372967340973,0.0,0.0,-397.22884385269816
2025-02-01,76,2025-02-01 12:40:00,0.0,0.0,633.3353666666667,1058.98975,0.5682,425.65438333333276,0.0,0.0,5.115907697472721e-13,8714.372967340973,9097.461912340972,0.0,0.0,-382.04329670375
2025-02-01,77,2025-02-01 12:50:00,0.0,0.0,638.6816666666667,1052.2250000000001,0.8279,413.54333333333363,0.0,2.2737367544323206e-13,0.0,9097.461912340972,9469.650912340972,0.0,0.0,-350.16627686257806
2025-02-01,78,2025-02-01 13:00:00,0.0,0.0,619.3742333333333,1041.0229166666666,0.8636,421.6486833333329,0.0,0.0,3.410605131648481e-13,9469.650912340972,9849.134727340972,0.0,0.0,-338.56772448286637
2025-02-01,79,2025-02-01 13:10:00,0.0,0.0,606.5044,1029.2288333333333,0.8416,422.72443333333285,0.0,0.0,4.547473508864641e-13,9849.134727340972,10229.586717340972,0.0,0.0,-321.0108919063795
2025-02-01,80,2025-02-01 13:20:00,0.0,0.0,607.0133333333333,1017.28125,0.8618,410.2679166666672,0.0,5.115907697472721e-13,0.0,10229.586717340972,10598.827842340972,0.0,0.0,-272.5410746265934
2025-02-01,81,2025-02-01 13:30:00,0.0,0.0,606.3183333333333,998.79405,0.8623,223.52461962114222,0.0,0.0,168.95109704552448,10598.827842340972,10800.0,0.0,0.0,-242.63759482992353
2025-02-01,82,2025-02-01 13:40:00,0.0,0.0,624.9272166666666,948.6343499999999,0.9026,0.0,0.0,0.0,323.70713333333333,10800.0,10800.0,0.0,0.0,-219.45192559503081
2025-02-01,83,2025-02-01 13:50:00,0.0,0.0,641.645,875.1875,0.9754,0.0,0.0,0.0,233.54250000000002,10800.0,10800.0,0.0,0.0,-187.44837896271397
2025-02-01,84,2025-02-01 14:00:00,0.0,0.0,612.7233833333333,815.6234166666667,1.0002,0.0,0.0,0.0,202.90003333333334,10800.0,10800.0,0.0,0.0,-145.93064601350937
2025-02-01,85,2025-02-01 14:10:00,0.0,0.0,603.26775,769.5365666666667,0.9978,0.0,0.0,0.0,166.26881666666668,10800.0,10800.0,0.0,0.0,-119.24704963106478
2025-02-01,86,2025-02-01 14:20:00,0.0,0.0,610.8116666666666,727.4,1.0271,0.0,0.0,0.0,116.58833333333337,10800.0,10800.0,0.0,0.0,-102.68308927031033
2025-02-01,87,2025-02-01 14:30:00,0.0,0.0,571.6230833333333,684.0674,1.0906,0.0,0.0,0.0,112.44431666666674,10800.0,10800.0,0.0,0.0,-57.41157323413075
2025-02-01,88,2025-02-01 14:40:00,0.0,0.0,554.5942,648.3614333333334,0.9376,0.0,0.0,0.0,93.76723333333337,10800.0,10800.0,0.0,0.0,-6.857830641715998
2025-02-01,89,2025-02-01 14:50:00,224.59501666666654,16.42642802226294,578.9233333333333,614.725,0.6694,0.0,0.0,0.0,52.22809468892967,10800.0,10800.0,0.0,0.0,32.83544625891291
2025-02-01,90,2025-02-01 15:00:00,688.8956018518525,19.618077190957493,593.822,565.3928500000001,0.66,0.0,8.811072809042527,0.0,6.927791673660977e-14,10800.0,10790.209919101064,0.0,0.0,98.80583511425372
2025-02-01,91,2025-02-01 15:10:00,235.34170277777787,74.22109673404623,603.3700333333334,505.4359666666667,0.7217,0.0,23.71296993261967,7.958078640513122e-13,0.0,10790.209919101064,10763.862174731486,0.0,0.0,165.15371549958638
2025-02-01,92,2025-02-01 15:20:00,309.40295,174.37529166666656,608.655,450.6375,0.7308,16.35779166666705,0.0,4.796163466380676e-13,0.0,10763.862174731486,10778.584187231487,0.0,0.0,226.82543853385255
2025-02-01,93,2025-02-01 15:30:00,370.852247222222,248.6732709578376,596.7886500000001,413.6283,0.7534,23.79534752057023,0.0,0.0,41.717573437267305,10778.584187231487,10800.0,0.0,0.0,251.2613032770837
2025-02-01,94,2025-02-01 15:40:00,359.1297222222222,269.29603130750655,570.11095,375.9729,0.7823,0.0,0.0,0.0,75.15798130750659,10800.0,10800.0,0.0,0.0,282.25965419974256
2025-02-01,95,2025-02-01 15:50:00,393.97778333333326,251.41707441205924,548.75,328.93125000000003,0.8055,0.0,0.0,0.0,31.59832441205924,10800.0,10800.0,0.0,0.0,303.94935758094186
2025-02-01,96,2025-02-01 16:00:00,414.73196666666666,323.40543102383924,554.0824,281.17405,0.8271,0.0,0.0,0.0,50.4970810238392,10800.0,10800.0,0.0,0.0,355.9474556750652
2025-02-01,97,2025-02-01 16:10:00,455.3792583333334,440.23700692770143,559.0360666666667,240.44151666666667,0.8519,0.0,0.0,0.0,121.64245692770146,10800.0,10800.0,0.0,0.0,415.2737017372819
2025-02-01,98,2025-02-01 16:20:00,483.67702499999984,436.99990833333334,563.1066666666667,202.36249999999998,0.8791,0.0,0.0,0.0,76.25574166666661,10800.0,10800.0,0.0,0.0,438.1292880608415
2025-02-01,99,2025-02-01 16:30:00,505.25089166666663,455.3185045360617,580.2863,155.51903333333334,0.9024,0.0,0.0,0.0,30.551237869395095,10800.0,10800.0,0.0,0.0,412.71296225388255
2025-02-01,100,2025-02-01 16:40:00,453.52758108721855,446.32217830304637,532.8180166666667,106.71146666666668,0.9163,0.0,0.0,0.0,20.215628303046287,10800.0,10800.0,0.0,0.0,385.20193318613417
2025-02-01,101,2025-02-01 16:50:00,423.55458333333337,423.55458333333337,446.78,59.706250000000004,0.9264,0.0,0.0,0.0,36.48083333333341,10800.0,10800.0,0.0,0.0,407.9840630803771
2025-02-01,102,2025-02-01 17:00:00,452.1216583333332,452.1216583333332,433.5435166666667,15.897433333333334,0.9462,0.0,0.0,0.0,34.47557499999982,10800.0,10800.0,0.0,0.0,444.03480051880297
2025-02-01,103,2025-02-01 17:10:00,457.4223418333335,457.4223418333335,439.7808,0.0,0.9742,0.0,0.0,0.0,17.64154183333352,10800.0,10800.0,0.0,0.0,464.0787718518639
2025-02-01,104,2025-02-01 17:20:00,448.54258333333337,448.54258333333337,436.1366666666667,0.0,0.9862,0.0,0.0,0.0,12.405916666666656,10800.0,10800.0,0.0,0.0,459.8588122200842
2025-02-01,105,2025-02-01 17:30:00,471.4925722222222,471.4925722222222,445.99516666666665,0.68945,0.976,0.0,0.0,0.0,26.186855555555553,10800.0,10800.0,0.0,0.0,460.5990269977049
2025-02-01,106,2025-02-01 17:40:00,452.7751638888888,452.7751638888888,439.8926333333333,0.0,1.0742,0.0,0.0,0.0,12.88253055555549,10800.0,10800.0,0.0,0.0,469.2795741148916
2025-02-01,107,2025-02-01 17:50:00,0.0,0.0,428.47,0.0,1.2313,0.0,428.47000000000065,0.0,6.252776074688882e-13,10800.0,10323.922222222222,0.0,0.0,476.4413064804254
2025-02-01,108,2025-02-01 18:00:00,0.0,0.0,454.18455,0.049499999999999995,1.2561,0.0,454.13504999999935,6.252776074688882e-13,0.0,10323.922222222222,9819.327722222222,0.0,0.0,466.7538144840462
2025-02-01,109,2025-02-01 18:10:00,0.0,0.0,472.26531666666665,0.0,1.2447,0.0,472.26531666666654,1.1368683772161603e-13,0.0,9819.327722222222,9294.588481481482,0.0,0.0,454.1520521312612
2025-02-01,110,2025-02-01 18:20:00,0.0,0.0,454.16833333333335,0.0,1.2545,0.0,454.16833333333324,1.1368683772161603e-13,0.0,9294.588481481482,8789.957,0.0,0.0,463.3030935791336
2025-02-01,111,2025-02-01 18:30:00,0.0,0.0,418.3761833333333,0.0035499999999999998,1.2522,0.0,418.37263333333397,0.0,6.821210263296962e-13,8789.957,8325.098518518518,0.0,0.0,452.29400693544176
2025-02-01,112,2025-02-01 18:40:00,0.0,0.0,414.0822333333333,0.0,1.2881,0.0,414.082233333333,2.8421709430404007e-13,0.0,8325.098518518518,7865.007148148148,0.0,0.0,443.4840090150098
2025-02-01,113,2025-02-01 18:50:00,0.0,0.0,432.1383333333333,0.0,1.3466,0.0,432.138333333333,3.410605131648481e-13,0.0,7865.007148148148,7384.853444444445,0.0,0.0,440.9161906701718
2025-02-01,114,2025-02-01 19:00:00,0.0,0.0,424.0143666666667,0.00025,1.3523,0.0,424.0141166666669,0.0,1.7053025658242404e-13,7384.853444444445,6913.726648148148,0.0,0.0,440.27517950797676
2025-02-01,115,2025-02-01 19:10:00,0.0,0.0,442.41246666666666,0.0,1.3445,0.0,442.4124666666665,1.7053025658242404e-13,0.0,6913.726648148148,6422.157240740741,0.0,0.0,473.28293364482886
2025-02-01,116,2025-02-01 19:20:00,0.0,0.0,483.74666666666667,0.0,1.3483,0.0,483.7466666666667,0.0,5.684341886080802e-14,6422.157240740741,5884.660944444445,0.0,0.0,458.7386243004042
2025-02-01,117,2025-02-01 19:30:00,0.0,0.0,481.18446666666665,0.0,1.349,0.0,481.1844666666664,2.2737367544323206e-13,0.0,5884.660944444445,5350.011537037038,0.0,0.0,461.7900700604185
2025-02-01,118,2025-02-01 19:40:00,0.0,0.0,444.76593333333335,0.0,1.3473,0.0,444.7659333333337,0.0,3.410605131648481e-13,5350.011537037038,4855.827166666667,0.0,0.0,467.04193833818607
2025-02-01,119,2025-02-01 19:50:00,0.0,0.0,418.095,0.0,1.3482,0.0,418.0950000000002,0.0,1.7053025658242404e-13,4855.827166666667,4391.277166666667,0.0,0.0,477.63483151832617
2025-02-01,120,2025-02-01 20:00:00,0.0,0.0,436.7405166666667,0.0,1.3513,0.0,436.74051666666674,0.0,5.684341886080802e-14,4391.277166666667,3906.009925925926,0.0,0.0,467.4056499724096
2025-02-01,121,2025-02-01 20:10:00,0.0,0.0,452.69785,0.0,1.34,0.0,452.69784999999985,1.7053025658242404e-13,0.0,3906.009925925926,3403.012314814815,0.0,0.0,458.8482562021846
2025-02-01,122,2025-02-01 20:20:00,0.0,0.0,449.9683333333333,0.0,1.3489,0.0,449.9683333333334,0.0,1.1368683772161603e-13,3403.012314814815,2903.0475,0.0,0.0,448.5319780761843
2025-02-01,123,2025-02-01 20:30:00,0.0,0.0,455.0667,0.0,1.3952,0.0,455.0667,0.0,0.0,2903.0475,2397.4178333333334,0.0,0.0,478.32232715792793
2025-02-01,124,2025-02-01 20:40:00,5.0250424897132575,0.0,454.01236666666665,0.0,1.2226,0.0,454.01236666666665,0.0,0.0,2397.4178333333334,1892.9596481481483,0.0,0.0,507.9819641832096
2025-02-01,125,2025-02-01 20:50:00,512.2516666666666,509.90141462875613,459.405,0.0,0.9332,50.496414628756206,0.0,4.973799150320701e-14,0.0,1892.9596481481483,1938.4064213140289,0.0,0.0,489.9790261108913
2025-02-01,126,2025-02-01 21:00:00,476.95606666666663,476.95606666666663,497.4207666666667,0.0,0.9068,0.0,20.464700000000086,0.0,3.552713678800501e-14,1938.4064213140289,1915.6678657584732,0.0,0.0,469.16339395843676
2025-02-01,127,2025-02-01 21:10:00,481.1677075102881,453.0537605032551,503.28313333333335,0.0,0.9371,0.0,50.22937283007816,9.947598300641403e-14,0.0,1915.6678657584732,1859.8574515028308,0.0,0.0,470.9708990094558
